id,question,answers,noise_rate,generation,correct,is_rejection,is_error_detected
139,When does the iPhone 14 Plus release?,"['October 7', 'Oct 7', 'Oct. 7', 'October 7', '7 October', '7 Oct', '7 Oct.', '7 October']",0.2,"The iPhone 14 Plus was made available on October 7, 2022.",1,0,0
140,Who stars as Susie Wallis in Susie Searches?,['Kiersey Clemons'],0.2,Kiersey Clemons stars as Susie Wallis in Susie Searches.,1,0,0
141,What is the new product at Chick-fil-A in fall 2022?,['Autumn Spice Milkshake'],0.2,"The new product at Chick-fil-A in fall 2022 is the Autumn Spice Milkshake. This milkshake was introduced on September 12, 2022, and features a cinnamon flavor with crunchy bits of brown sugar. Additionally, the Grilled Spicy Deluxe Sandwich is making a return as part of the fall menu offerings.",1,0,0
142,Which team will Kyle Busch join in 2023?,['Richard Childress Racing'],0.2,"According to the documents, Kyle Busch will join Richard Childress Racing (RCR) in 2023.",1,0,0
143,What is men's year-end No 1 in tennis in 2022?,['Carlos Alcaraz'],0.2,"In 2022, Carlos Alcaraz became the youngest year-end No. 1 in men's tennis. According to the documents, Alcaraz, at the age of 19 years and 214 days, surpassed the previous record held by Lleyton Hewitt and became the first teenager to achieve this feat.",1,0,0
144,Who was playing Lex Luthor in Titans?,['Titus Welliver'],0.2,Titus Welliver was playing Lex Luthor in the fourth season of Titans.,1,0,0
145,What is Columbia University's QS ranking in 2023?,['22'],0.2,"According to the documents, Columbia University's QS ranking in 2023 was 22nd.",1,0,0
146,Who was the first Asian man to win Lead Actor in a Drama Series?,['Lee Jung-jae'],0.2,Lee Jung-jae was the first Asian man to win Lead Actor in a Drama Series for his role in Squid Game.,1,0,0
147,How much did Google acquire Mandiant for?,['5.4 billion'],0.2,Google acquired Mandiant for $5.4 billion.,1,0,0
148,What was the inflation rate in the U.S. in August 2022?,['8.3%'],0.2,"The inflation rate in the U.S. in August 2022 was 8.3% on an annualized basis, according to the Bureau of Labor Statistics as reported in the documents.",1,0,0
149,Who is receiving the 39th Walter Cronkite Award for Excellence in Journalism?,['Gayle King'],0.2,Gayle King is receiving the 39th Walter Cronkite Award for Excellence in Journalism.,1,0,0
150,What is the name of the sequel to The Legend of Zelda: Breath of the Wild?,['Tears of the Kingdom'],0.2,The name of the sequel to The Legend of Zelda: Breath of the Wild is The Legend of Zelda: Tears of the Kingdom.,1,0,0
151,when was The Legend of Zelda: Tears of the Kingdom released?,"['May 12 2023', 'May 12, 2023', 'May. 12, 2023', 'May 12, 2023', '12 May 2023', '12 May, 2023', '12 May., 2023', '12 May, 2023']",0.2,"The Legend of Zelda: Tears of the Kingdom was released on May 12, 2023.",1,0,0
152,When was Hocus Pocus 2 released on Disney+?,"['September 30', 'Sep 30', 'Sep. 30', '30 September', '30 Sep', '30 Sep.', 'Sept 30', 'Sept. 30', '30 Sept', '30 Sept.']",0.2,"Hocus Pocus 2 was released on Disney+ on September 30, 2022.",1,0,0
153,When is ACL 2023 taking place?,"['July 9', 'Jul 9', 'Jul. 9', '9 July', '9 Jul', '9 Jul.']",0.2,"ACL 2023 is taking place from July 9th to July 14th, 2023, in Toronto, Canada.",1,0,0
154,Where is ACL 2023 taking place?,['Toronto'],0.2,"ACL 2023 is taking place in the Westin Harbour Castle in Toronto, Canada. The address is 1 Harbour Square, Toronto, ON M5J 1A6, Canada.",1,0,0
155,When is EMNLP 2023 taking place?,"['December 6', 'Dec 6', 'Dec. 6', '6 December', '6 Dec', '6 Dec.']",0.2,"EMNLP 2023 is taking place from December 6th to December 10th, 2023, in Singapore.",1,0,0
156,Where is EMNLP 2023 taking place?,['Singapore'],0.2,EMNLP 2023 is taking place in Singapore.,1,0,0
157,What is the starting price for Virginia Tech 2023 football season tickets?,['$350'],0.2,"The starting price for Virginia Tech 2023 football season tickets is $350 per ticket. This information can be found in multiple documents provided, such as Doc 1 and Doc 4.",1,0,0
158,What is the date of the Wine OFF the Fox benefit concert?,"['October 22', 'Oct 22', 'Oct. 22', '22 October', '22 Oct', '22 Oct.']",0.2,"The date of the Wine OFF the Fox benefit concert is Saturday, October 22.",1,0,0
159,When is the funeral of Queen Elizabeth II?,"['September 19', 'Sep 19', 'Sep. 19', '19 September', '19 Sep', '19 Sep.', 'Sept 19', 'Sept. 19', '19 Sept', '19 Sept.']",0.2,"The funeral of Queen Elizabeth II took place on September 19, 2022.",1,0,0
160,Where did Queen Elizabeth II's state funeral take place?,['Westminster Abbey'],0.2,Queen Elizabeth II's state funeral took place at Westminster Abbey in London.,1,0,0
161,Who were the top two contestants in the America's Got Talent Season 17 finale?,"['Mayyas', 'Kristy Sellars']",0.2,"The top two contestants in the America's Got Talent Season 17 finale were Mayyas and Kristy Sellars. Mayyas won the season, while Kristy Sellars placed second.",1,0,0
162,When is MotorCity Cage Night XII?,"['November 18', 'Nov 18', 'Nov. 18', '18 November', '18 Nov', '18 Nov.']",0.2,"MotorCity Cage Night XII is on Friday, November 18, 2022.",1,0,0
163,How many people died in the mid-air collision in Boulder County?,"['Three', '3']",0.2,"Three people died in the mid-air collision that occurred in Boulder County, Colorado on September 17, 2022.",1,0,0
164,Who is Italy's first female prime minister?,['Giorgia Meloni'],0.2,Italy's first female prime minister is Giorgia Meloni.,1,0,0
165,What caused Ben Davies to be unavailable for Wales in the upcoming Nations League matches?,"['Knee', 'injury']",0.2,Ben Davies was unavailable for Wales in the upcoming Nations League matches due to a small leg fracture he sustained during Tottenham's Champions League defeat by Sporting Lisbon. This injury is expected to keep him out for around three weeks.,1,0,0
166,Who won the WNBA Finals 2022?,['Aces'],0.2,"The Las Vegas Aces won the WNBA Finals 2022, defeating the Connecticut Sun in a best-of-five series with a score of three games to one.",1,0,0
167,When did the Golden Globe Awards 2023 take place?,"['January 10', 'Jan 10', 'Jan. 10', '10 January', '10 Jan', '10 Jan.']",0.2,"The Golden Globe Awards 2023 took place on January 10, 2023.",1,0,0
168,What is the release date of the Pixel Watch?,"['October 13', 'Oct 13', 'Oct. 13', '13 October', '13 Oct', '13 Oct.']",0.2,"The Google Pixel Watch was released on October 13, 2022.",1,0,0
169,Who was honored with a Lifetime Professional Achievement Award at the Seton Hall's Center for Sports Media Gala?,['Robin Roberts'],0.2,Robin Roberts was honored with a Lifetime Professional Achievement Award at the Seton Hall's Center for Sports Media Gala.,1,0,0
170,Who performed at the Super Bowl LVII Halftime Show?,['Rihanna'],0.2,Rihanna performed at the Super Bowl LVII Halftime Show.,1,0,0
171,when did Shinzo Abe die?,"['July 8 2022', 'Jul 8, 2022', 'Jul. 8, 2022', 'July 8, 2022', '8 July 2022', '8 Jul, 2022', '8 Jul., 2022', '8 July, 2022']",0.2,"Shinzo Abe died on July 8, 2022, after being shot during a campaign speech in western Japan.",1,0,0
172,who killed Shinzo Abe?,['Tetsuya Yamagami'],0.2,Tetsuya Yamagami killed Shinzo Abe.,1,0,0
173,when was the State funeral of Shinzo Abe,"['September 27 2022', 'Sep 27, 2022', 'Sep. 27, 2022', 'September 27, 2022', '27 September 2022', '27 Sep, 2022', '27 Sep., 2022', '27 September, 2022', 'Sept 27, 2022', 'Sept. 27, 2022', '27 Sept, 2022', '27 Sept., 2022']",0.2,"The state funeral of Shinzo Abe took place on Tuesday, September 27, 2022, in Tokyo.",1,0,0
174,What is the title of House of the Dragon's sixth episode?,['The Princess and the Queen'],0.2,"The title of House of the Dragon's sixth episode is ""The Princess and the Queen"".",1,0,0
175,Who has acquired Times Square Grand Slam?,['EVO Entertainment Group'],0.2,"Times Square Grand Slam has been acquired by EVO Entertainment Group, an Austin-based entertainment group.",1,0,0
176,When is the premiere date of Derry Girls Season 3?,"['October 7', 'Oct 7', 'Oct. 7', '7 October', '7 Oct', '7 Oct.']",0.2,"The premiere date of Derry Girls Season 3 is October 7. This information is consistent across multiple documents, including Doc 2, Doc 3, Doc 4, and Doc 5.",1,0,0
177,Who was awarded the 2022 Nobel Prize for Physiology and Medicine?,"['Svante Pääbo', 'Svante Paabo']",0.2,The 2022 Nobel Prize in Physiology or Medicine was awarded to Svante Pääbo.,1,0,0
178,who was awarded the 2022 nobel prize in literature?,['Annie Ernaux'],0.2,Annie Ernaux was awarded the 2022 Nobel Prize in Literature.,1,0,0
179,Who is the new CEO of Fox Entertainment?,['Rob Wade'],0.2,The new CEO of Fox Entertainment is Rob Wade.,1,0,0
180,Who won the Japanese Grand Prix 2022?,['Max Verstappen'],0.2,Max Verstappen won the Japanese Grand Prix 2022.,1,0,0
181,who played Adrianna Tomaz in Black Adam?,['Sarah Shahi'],0.2,"According to the documents provided, Sarah Shahi played the role of Adrianna Tomaz in the film Black Adam.",1,0,0
182,Who stars as Dr. Ben Seong in the Quantum Leap revival?,['Raymond Lee'],0.2,"According to the documents, Raymond Lee stars as Dr. Ben Seong in the Quantum Leap revival.",1,0,0
183,What is the price of RTX 4090 GPU?,"['$1599', '$1,599']",0.2,"The price of the RTX 4090 GPU is $1,599.",1,0,0
184,What is the release date of Sweetwater?,"['April 14 2023', 'Apr 14, 2023', 'Apr. 14, 2023', 'April 14, 2023', '14 April 2023', '14 Apr, 2023', '14 Apr., 2023', '14 April, 2023']",0.2,"The release date of Sweetwater is Friday, April 14, 2023, for a Nationwide release. Additionally, it was released on DVD & Blu-ray on Tuesday, June 13, 2023.",1,0,0
185,When did the Google Pixel Watch start sell?,"['October 13', 'Oct 13', 'Oct. 13', '13 October', '13 Oct', '13 Oct.']",0.2,"The Google Pixel Watch started selling on October 13, 2022, in the United States. It became available for pre-orders on the same day the official announcement was made.",1,0,0
186,Who is the recipient of the 2022 Tom Hanks Caregiver Champion Award?,['Savannah Guthrie'],0.2,The recipient of the 2022 Tom Hanks Caregiver Champion Award is Savannah Guthrie.,1,0,0
187,Who is the president of the Prospect Park Alliance?,['Morgan Monaco'],0.2,The president of the Prospect Park Alliance is Morgan Monaco.,1,0,0
188,What gaming software development studio did Riot Games acquire?,['Wargaming Sydney'],0.2,"Riot Games acquired Wargaming Sydney, a gaming software development studio.",1,0,0
189,Who is the new CEO of Yahoo?,['Jim Lanzone'],0.2,"The new CEO of Yahoo is Jim Lanzone, who was previously the CEO of Tinder.",1,0,0
190,What is the subscriber growth of Netflix in Q3 2022?,['2.41 million'],0.2,"The subscriber growth of Netflix in Q3 2022 was 2.41 million global subscribers, bringing its total to 223.09 million. This growth represents a +4.5 percent increase over the prior year’s comparable quarter.",1,0,0
191,"What is the title of Chicago P.D. Season 10, Episode 4?",['Dónde Vives'],0.2,"The title of Chicago P.D. Season 10, Episode 4 is ""Dónde Vives"".",1,0,0
192,How much does the YouTube Premium family plan cost now?,['22.99 per month'],0.2,The YouTube Premium family plan now costs $22.99 per month.,1,0,0
193,What is the release date of God of War Ragnarok?,"['November 9', 'Nov 9', 'Nov. 9', '9 November', '9 Nov', '9 Nov.']",0.2,"The release date of God of War Ragnarok is November 9, 2022.",1,0,0
194,Who voices Batman in Batwheels?,['Ethan Hawke'],0.2,Ethan Hawke voices Batman in Batwheels.,1,0,0
195,Who is the new prime minister of the United Kingdom?,['Rishi Sunak'],0.2,"The new prime minister of the United Kingdom is Rishi Sunak. He won the Conservative Party leadership contest and became the prime minister on 25 October 2022, succeeding Liz Truss.",1,0,0
196,when did rishi sunak became prime minister of uk?,"['October 25 2022', 'Oct 25, 2022', 'Oct. 25, 2022', 'October 25, 2022', '25 October 2022', '25 Oct, 2022', '25 Oct., 2022', '25 October, 2022']",0.2,"Rishi Sunak became prime minister of the UK on October 25, 2022.",1,0,0
197,How much does the Netflix Basic with Ads subscription cost?,['6.99'],0.2,The Netflix Basic with Ads subscription costs $6.99 per month.,1,0,0
198,When does season 5 of The Crown premiere?,"['November 9', 'Nov 9', 'Nov. 9', '9 November', '9 Nov', '9 Nov.']",0.2,"Season 5 of The Crown premieres on November 9, 2022.",1,0,0
199,Where does The White Lotus Season 2 take place,['Sicily'],0.2,"The White Lotus Season 2 takes place in Sicily, specifically in the San Domenico Palace, which is a luxury resort in the Four Seasons group. The filming locations include Taormina, Palermo, Noto, and the neighboring Ionian Sea.",1,0,0
200,Who won the Arizona Senatorial Election 2022?,['Mark Kelly'],0.2,"Mark Kelly won the Arizona Senatorial Election 2022. He was re-elected, defeating Republican nominee Blake Masters by a comfortable margin.",1,0,0
201,which party controls the house after 2022 midterm elections?,['Republican '],0.2,"The Republican Party controls the House of Representatives after the 2022 midterm elections, securing a narrow majority.",1,0,0
202,Who won the U.S. Senate race in Nevada in the 2022 midterm elections?,['Catherine Cortez Masto'],0.2,"Catherine Cortez Masto, a Democrat, won the U.S. Senate race in Nevada in the 2022 midterm elections. This is confirmed across multiple documents, including Doc 1, Doc 2, Doc 3, and Doc 4.",1,0,0
203,Who directed Lullaby?,['John R. Leonetti'],0.2,John R. Leonetti directed Lullaby.,1,0,0
204,Who is the Doctor's new companion in Doctor Who?,['Millie Gibson'],0.2,"The Doctor's new companion in Doctor Who is Ruby Sunday, played by Millie Gibson.",1,0,0
205,Who designed Naomi Biden's wedding dress?,['Ralph Lauren'],0.2,Naomi Biden's wedding dress was designed by Ralph Lauren.,1,0,0
206,What grouping is France in World Cup 2022?,['Group D'],0.2,France is in Group D of the 2022 FIFA World Cup.,1,0,0
207,What grouping is U.S. in World Cup 2022?,['Group B'],0.2,"According to the documents, the U.S. Men's national soccer team is in Group B for the 2022 World Cup in Qatar.",1,0,0
208,What grouping is Argentina in World Cup 2022?,['Group C'],0.2,Argentina is in Group C of the 2022 FIFA World Cup.,1,0,0
209,"What is the title of the new season of ""Criminal Minds""?",['Evolution'],0.2,"The title of the new season of ""Criminal Minds"" is ""Criminal Minds: Evolution"".",1,0,0
210,Who is Nebraska's new head football coach?,['Matt Rhule'],0.2,Nebraska's new head football coach is Matt Rhule.,1,0,0
211,Who is the TikTok text-to-speech voice?,['Kat Callaghan'],0.2,"The TikTok text-to-speech voice is Kat Callaghan, a radio host and voice over artist from Canada. She hosts The Beat on 91.5 FM in Ontario.",1,0,0
212,What is Merriam-Webster's 2022 Word of the Year?,['gaslighting'],0.2,"Merriam-Webster's 2022 Word of the Year is ""gaslighting.""",1,0,0
213,Where is SM Entertainment setting up its Southeast Asian headquarters?,['Singapore'],0.2,SM Entertainment is setting up its Southeast Asian headquarters in Singapore.,1,0,0
214,What was the unemployment rate in November 2022?,['3.7%'],0.2,"The unemployment rate in November 2022 was 3.7% when seasonally adjusted, according to the documents. Unseasonally adjusted, it was 3.4%.",1,0,0
215,Who did the USA play in the round of 16 at 2022 FIFA World Cup?,['Netherlands'],0.2,"According to the documents, the USA played the Netherlands in the Round of 16 at the 2022 FIFA World Cup.",1,0,0
216,Who is Argentina's semi opponent?,['Croatia'],0.2,"According to the documents, Argentina's semi-final opponent was Croatia. This is evident from the sentence: ""Argentina moved to the finals after defeating Croatia 3 - 0 in the World Cup semifinal knockout match on Tuesday.""",1,0,0
217,Who won the election in Georgia?,['Brian Kemp'],0.2,"Brian Kemp won the election in Georgia, defeating Democratic nominee Stacey Abrams in a rematch.",1,0,0
218,"Who is starring Barbie in the movie ""Barbie""?",['Margot Robbie'],0.2,"Margot Robbie is starring as Barbie in the movie ""Barbie"".",1,0,0
219,Who is the captain of the USA soccer team in the FIFA Men's World Cup 2022?,['Tyler Adams'],0.2,"The captain of the USA soccer team in the FIFA Men's World Cup 2022 is Tyler Adams. This information is supported by multiple documents including Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5.",1,0,0
220,"Which company won Yahoo Finance's 2022 ""Company of the Year"" Award?",['Costco'],0.2,"Costco won Yahoo Finance's 2022 ""Company of the Year"" Award.",1,0,0
221,How much money will President Joe Biden put into the union pension plan?,['36 billion'],0.2,President Joe Biden will put $36 billion into the union pension plan.,1,0,0
222,Who won the Maxwell Award 2022 in college football?,['Caleb Williams'],0.2,Caleb Williams from USC won the Maxwell Award in 2022 according to the documents provided.,1,0,0
223,Who is Africa's first World Cup semi-finalists,['Morocco'],0.2,"Africa's first World Cup semi-finalists are Morocco. They achieved this milestone by defeating Portugal in the quarter-finals of the 2022 FIFA World Cup, becoming both the Arab world and Africa's first-ever semi-finalists.",1,0,0
224,Who is the 2022 CNN Hero of the Year?,['Nelly Cheboi'],0.2,The 2022 CNN Hero of the Year is Nelly Cheboi.,1,0,0
225,When is the championship game of the Patriot League Men’s Lacrosse Championship 2023?,"['May 7', 'May 7', 'May. 7', '7 May', '7 May', '7 May.']",0.2,"The championship game of the Patriot League Men’s Lacrosse Championship 2023 took place on Sunday, May 7, at noon on Nickerson Field.",1,0,0
226,Who will be receiving the Mark Twain Prize for American Humor in 2023?,['Adam Sandler'],0.2,Adam Sandler will be receiving the Mark Twain Prize for American Humor in 2023.,1,0,0
227,Who is the new president of the NCAA?,['Charlie Baker'],0.2,"The new president of the NCAA is Charlie Baker. He officially assumed the duties as the NCAA's sixth president on March 1, 2023.",1,0,0
228,who is the ceo of twitter?,['Linda Yaccarino'],0.2,"According to the documents, Linda Yaccarino is the CEO of Twitter. This information is directly stated in multiple documents, including Doc 2, Doc 4, and Doc 5, which all mention that Linda Yaccarino has taken over the CEO role from Elon Musk.",1,0,0
229,Who is the CEO of Yuga Labs?,['Daniel Alegre'],0.2,"The CEO of Yuga Labs is Daniel Alegre. He was named the new CEO after Nicole Muniz, succeeding her in this role.",1,0,0
230,How much did Avatar: The Way of Water earn in its debut weekend at U.S.?,['134 million'],0.2,Avatar: The Way of Water earned $134 million in its debut weekend at U.S. theaters.,1,0,0
231,When was the Final Fantasy Pixel Remaster Series be released on Nintendo Switch?,"['April 19 2023', 'Apr 19, 2023', 'Apr. 19, 2023', 'April 19, 2023', '19 April 2023', '19 Apr, 2023', '19 Apr., 2023', '19 April, 2023']",0.2,"The Final Fantasy Pixel Remaster Series was released on Nintendo Switch on April 19, 2023.",1,0,0
232,What movie won the Oscar for Best Animated Film in 2023?,"[""Guillermo del Toro's Pinocchio""]",0.2,"According to the documents, ""Guillermo del Toro's Pinocchio"" won the Oscar for Best Animated Film in 2023.",1,0,0
233,Who discovered asteroid 2022 YG?,['Gennadiy Borisov'],0.2,Asteroid 2022 YG was discovered by amateur astronomer Gennadiy Borisov.,1,0,0
234,Which team won the Peach Bowl 2022?,['Georgia'],0.2,"According to the documents, Georgia won the Peach Bowl 2022 with a score of 42-41 against Ohio State.",1,0,0
235,Which team won the 2023 Desert Hockey Classic?,['Michigan Tech'],0.2,Michigan Tech won the 2023 Desert Hockey Classic according to the documents.,1,0,0
236,What is the price of Microsoft 365 Basic per month?,['$1.99'],0.2,The price of Microsoft 365 Basic per month is $1.99.,1,0,0
237,When did Calvin Edgar Fox pass away?,"['January 18 2023', 'Jan 18, 2023', 'Jan. 18, 2023', 'January 18, 2023', '18 January 2023', '18 Jan, 2023', '18 Jan., 2023', '18 January, 2023']",0.2,"Calvin Edgar Fox passed away on January 18, 2023.",1,0,0
238,When will Rebel Moon be released on Netflix?,"['December 22', 'Dec 22', 'Dec. 22', '22 December', '22 Dec', '22 Dec.']",0.2,"Rebel Moon will be released on Netflix on December 22, 2023.",1,0,0
239,When does Scream VI release?,"['March 10', 'Mar 10', 'Mar. 10', '10 March', '10 Mar', '10 Mar.']",0.2,"Scream VI was released on March 10, 2023.",1,0,0
240,What was the annual GDP growth rate of the U.S. economy in 2022?,['2.1'],0.2,"The annual GDP growth rate of the U.S. economy in 2022 was 2.1 percent. This information is consistently provided across multiple documents (Doc 1, Doc 3, and Doc 4).",1,0,0
241,Who will be playing the role of Billy Batson in Shazam! Fury of the Gods?,['Zachary Levi'],0.2,"In Shazam! Fury of the Gods, Zachary Levi will be playing the role of Billy Batson.",1,0,0
242,Who was the runner-up of the 2022 World Cup?,['France'],0.2,"Based on the information provided in the documents, France was the runner-up of the 2022 World Cup. This can be inferred from the fact that Argentina defeated France in the penalty shootout to win the championship, making France the runner-up.",1,0,0
243,When is the congressional hearing for TikTok CEO Shou Zi Chew?,"['March 23', 'Mar 23', 'Mar. 23', '23 March', '23 Mar', '23 Mar.']",0.2,"The congressional hearing for TikTok CEO Shou Zi Chew took place on March 23, 2023. This date is mentioned in multiple documents, including Doc 1, Doc 4, and Doc 5.",1,0,0
244,When will the final season of The Blacklist premiere?,"['February 26', 'Feb 26', 'Feb. 26', '26 February', '26 Feb', '26 Feb.']",0.2,"The final season of The Blacklist will premiere on February 26, 2023, on NBC.",1,0,0
245,What is the title of the AI-generated episode of Seinfeld?,"['Nothing, Forever']",0.2,"The title of the AI-generated episode of Seinfeld is ""Nothing, Forever.""",1,0,0
246,What is the voucher amount per student in the Students First Act?,"['7,598', '7598']",0.2,"The voucher amount per student in the Students First Act is $7,598.",1,0,0
247,Who won the Best R&B Album at the 2023 Grammys?,['Robert Glasper'],0.2,"According to the documents, Robert Glasper won the Best R&B Album at the 2023 Grammys for his album 'Black Radio III'.",1,0,0
248,What is Google's new AI chatbot called?,['Bard'],0.2,Google's new AI chatbot is called Bard.,1,0,0
249,who founded midjourney?,['David Holz'],0.2,David Holz founded Midjourney. He is also mentioned to be the co-founder of Leap Motion.,1,0,0
250,What technology has Microsoft incorporated into the new Bing?,['GPT'],0.2,"Microsoft has incorporated technology from OpenAI's GPT-4 model into the new Bing, providing a ChatGPT-like conversational experience within the search engine. Specifically, the new Bing uses an upgraded version of GPT 3.5, which Microsoft refers to as the ""Prometheus Model."" This model is designed to be more powerful than GPT 3.5 and better equipped to answer search queries with up-to-date information and annotated answers.",1,0,0
251,Who is the new CEO of Pinterest?,['Bill Ready'],0.2,The new CEO of Pinterest is Bill Ready.,1,0,0
252,What is the release date for Pikmin 4 on Nintendo Switch?,"['July 21', 'Jul 21', 'Jul. 21', '21 July', '21 Jul', '21 Jul.']",0.2,"The release date for Pikmin 4 on Nintendo Switch is Friday, July 21, 2023.",1,0,0
253,How many employees did Meta lay off in November?,"['11,000', '11000']",0.2,"According to the documents, Meta laid off more than 11,000 employees in November.",1,0,0
254,What company acquired iRobot?,['Amazon'],0.2,Amazon acquired iRobot.,1,0,0
255,Which team won Super Bowl LVII?,['Kansas City Chiefs'],0.2,The Kansas City Chiefs won Super Bowl LVII by defeating the Philadelphia Eagles with a score of 38-35.,1,0,0
256,How much did SM Entertainment's revenue grow in 2022?,['18.7%'],0.2,SM Entertainment's revenue grew 18.7% in 2022.,1,0,0
257,who trained LLaMA?,['Meta'],0.2,"Based on the information provided in the documents, LLaMA was trained by Meta AI. Specifically, Doc 4 states that ""Four model sizes were trained: 7, 13, 33 and 65 billion parameters,"" and Doc 5 mentions that ""Llama 2 foundation models developed by Meta are available for customers through Amazon SageMaker JumpStart."" Additionally, Doc 5 provides more details about Llama 2, stating it includes pre-trained and fine-tuned generative text models ranging in scale from 7 billion to 70 billion parameters, and that these models use supervised fine-tuning (SFT) and reinforcement learning with human feedback (RLHF) for alignment.",1,0,0
258,Which movie won Best Picture at the 95th Academy Awards Ceremony?,['Everything Everywhere All at Once'],0.2,Everything Everywhere All at Once won Best Picture at the 95th Academy Awards Ceremony.,1,0,0
259,Who won Best Director at the 95th Academy Awards Ceremony?,"['Daniel Scheinert', 'Daniel Kwan']",0.2,"Daniel Kwan and Daniel Scheinert won the Best Director award at the 95th Academy Awards Ceremony for their film ""Everything Everywhere All Once.""",1,0,0
260,Who won Best Actor at the 95th Academy Awards Ceremony?,['Brendan Fraser'],0.2,"Brendan Fraser won Best Actor at the 95th Academy Awards Ceremony for his performance in ""The Whale.""",1,0,0
261,Who won Best Actress at the 95th Academy Awards Ceremony?,['Michelle Yeoh'],0.2,"Michelle Yeoh won Best Actress at the 95th Academy Awards Ceremony for her role in ""Everything Everywhere All At Once"".",1,0,0
262,Which movie won Best International Feature Film at the 95th Academy Awards Ceremony?,['All Quiet on the Western Front'],0.2,All Quiet on the Western Front won the Best International Feature Film at the 95th Academy Awards Ceremony.,1,0,0
263,How much is the new monthly price for YouTube TV?,['$72.99'],0.2,The new monthly price for YouTube TV is $72.99.,1,0,0
264,Who won The Voice Season 23?,['Gina Miles'],0.2,"Gina Miles won The Voice Season 23. This information is directly stated in multiple documents, including Doc 1, Doc 2, and Doc 5.",1,0,0
265,Who is the CEO of Hasbro?,['Chris Cocks'],0.2,"The CEO of Hasbro is Chris Cocks. He became CEO on February 25, 2022, succeeding Brian Goldner.",1,0,0
266,Which network received the most nominations for the 2023 Sports Emmy Awards?,['ESPN'],0.2,"According to the documents, ESPN received the most nominations for the 2023 Sports Emmy Awards with 59 nominations.",1,0,0
267,Who is the Chairman of NBCUniversal Telemundo Enterprises?,['Beau Ferrari'],0.2,The Chairman of NBCUniversal Telemundo Enterprises is Beau Ferrari.,1,0,0
268,What is the name of Elon Musk's new AI company?,"['X.AI', 'xAI']",0.2,The name of Elon Musk's new AI company is X.AI Corp.,1,0,0
269,Who won the Virginia Tech spring game 2023?,['maroon'],0.2,The Maroon team won the Virginia Tech spring game in 2023 with a final score of 34-0.,1,0,0
270,Who was named the 2023 National Teacher of the Year?,['Rebecka Peterson'],0.2,"Rebecka Peterson was named the 2023 National Teacher of the Year. She is a math teacher at Union High School in Tulsa, Oklahoma.",1,0,0
271,When does the 2023 Douglas County Fair & Rodeo start?,"['July 28', 'Jul 28', 'Jul. 28', '28 July', '28 Jul', '28 Jul.']",0.2,"The 2023 Douglas County Fair & Rodeo starts on July 28, 2023.",1,0,0
272,Where are Apple's first two stores in India?,"['Mumbai', 'New Delhi']",0.2,"Apple's first two stores in India are located in Mumbai and Delhi. Specifically, the Apple store in Mumbai is called Apple BKC, situated in the Bandra Kurla Complex (BKC), and the one in Delhi is called Apple Saket.",1,0,0
273,where is 2023 CAA World Congress of Sports?,['JW Marriott Los Angeles'],0.2,The 2023 CAA World Congress of Sports will be held at the JW Marriott Los Angeles L.A. LIVE in Los Angeles.,1,0,0
274,What was Sundar Pichai's total compensation in 2022?,['226 million'],0.2,Sundar Pichai's total compensation in 2022 was valued at $226 million.,1,0,0
275,When is the Google I/O conference 2023?,"['May 10', 'May 10', 'May. 10', '10 May', '10 May', '10 May.']",0.2,"The Google I/O conference 2023 was held on May 10, 2023.",1,0,0
276,Who is the lead actress in Prima Facie?,['Jodie Comer'],0.2,"The lead actress in Prima Facie is Jodie Comer. She portrays the character Tessa, a criminal defense lawyer who experiences sexual assault and changes her perception of the legal system.",1,0,0
277,What is the name of the AI dating tool Coyne Lloyd used?,['Rizz'],0.2,The AI dating tool Coyne Lloyd used is called Rizz.,1,0,0
278,Who is the new sporting director of U.S. Soccer?,['Matt Crocker'],0.2,The new sporting director of U.S. Soccer is Matt Crocker.,1,0,0
279,Which team won the 2023 Big 12 Championships in women's golf?,['Oklahoma State'],0.2,"According to the documents, Oklahoma State won the 2023 Big 12 Championships in women's golf. This information is supported by multiple documents including Doc 1, Doc 3, and Doc 5.",1,0,0
280,Who is the main character in Jedi: Survivor?,['Cal Kestis'],0.2,The main character in Star Wars Jedi: Survivor is Cal Kestis.,1,0,0
281,"Who is the director of ""Polite Society""?",['Nida Manzoor'],0.2,"The director of ""Polite Society"" is Nida Manzoor.",1,0,0
282,When did Grand Crew Season 2 end?,"['April 28', 'Apr 28', 'Apr. 28', '28 April', '28 Apr', '28 Apr.']",0.2,"Grand Crew Season 2 ended on April 28, 2023, with the airing of its final two episodes on NBC.",1,0,0
283,Who hosted the 2023 White House Correspondents' Dinner?,['Roy Wood Jr.'],0.2,"According to the documents, Roy Wood Jr. hosted the 2023 White House Correspondents' Dinner. This information is consistent across multiple documents including Doc 1, Doc 2, Doc 3, and Doc 4.",1,0,0
284,Which city will host The World Games 2025?,['Chengdu'],0.2,"The city that will host The World Games 2025 is Chengdu, located in the People's Republic of China.",1,0,0
285,Who is the new CEO of TCW Group?,['Katie Koch'],0.2,The new CEO of TCW Group is Katie Koch.,1,0,0
