id,question,answers,noise_rate,generation,correct,is_rejection,is_error_detected
110,What is the premiere date of New Amsterdam Season 5?,"['September 20', 'Sep 20', 'Sep. 20', '20 September', '20 Sep', '20 Sep.', 'Sept 20', 'Sept. 20', '20 Sept', '20 Sept.']",0.8,"The premiere date of New Amsterdam Season 5 is September 20, 2022. This information is found in Document [Doc 4].",1,0,0
111,Who won the World Cup Final in 2022?,['Argentina'],0.8,"Argentina won the World Cup Final in 2022. This is supported by the information in Doc 3, where it mentions ""ARGENTINA WINS THE 2022 FIFA WORLD CUP"" and Doc 5, which states that the final was played at Lusail Stadium in Qatar, where Argentina was one of the participating teams.",1,0,0
112,Who is the chief meteorologist for KPLR-TV?,['John Fuller'],0.8,"The chief meteorologist for KPLR-TV is John Fuller. This information is found in Doc 2, where it states, ""On April 6, 2009, KPLR ventured into the midday news market with a new newscast called 'News 11 at Noon'. The newscast is anchored by Christine Buck who has been with the station for over 30 years, and Chief Meteorologist John Fuller.""",1,0,0
113,Who is the new head of development at Riff Raff Entertainment?,['Katie Sinclair'],0.8,"Katie Sinclair has been appointed as the new head of development at Riff Raff Entertainment. This information is found in Document 3, which details her background and her recent appointment.",1,0,0
114,How much money did Texas Tech pay Marlene Stollings in the settlement?,"['740,000', '740K']",0.8,"Texas Tech paid $740,000 to Marlene Stollings in the settlement.",1,0,0
115,Who acquired a stake in FromSoftware?,"['Sony', 'Tencent']",0.8,"Sony and Tencent acquired stakes in FromSoftware. This is mentioned in the context of discussions and opinions in the provided documents, particularly in Doc 3 where it is suggested that Sony and Tencent have minority stakes in the company. The exact details of the acquisition are not provided in the documents.",1,0,0
116,Who is the new Coach for The Voice Season 22?,['Camila Cabello'],0.8,"The new Coach for The Voice Season 22 is Camila Cabello. This information is confirmed in both Doc 1 and Doc 2, where it is mentioned that Gwen Stefani and Blake Shelton are returning as coaches, and Camila Cabello is joining them as the new coach.",1,0,0
117,What was the unemployment rate in August 2022 in U.S.?,"['3.7%', '3.7 percent']",0.8,"The unemployment rate in the United States in August 2022 was 3.8%, as stated in Doc 4.",0,0,0
118,Who did Serena Williams lose to in her last match at the U.S. Open?,['Ajla Tomljanovic'],0.8,"Serena Williams lost to Ajla Tomljanović in her last match at the U.S. Open. This information is provided in Doc 4, which describes the match and Williams' determination to not give up despite facing match point and career point.",0,0,0
119,How many people were injured in the shuttle van accident on Palisades Interstate Parkway?,"['Eight', '8']",0.8,"Eight people were injured in the shuttle van accident on Palisades Interstate Parkway, as stated in Document 3.",1,0,0
120,Who is the head coach of Virginia Tech football?,['Brent Pry'],0.8,"Brent Pry is the head coach of Virginia Tech football. This information is confirmed in Doc 2, which states that Brent Pry was named the head coach of Virginia Tech Football. The other documents provide additional context about his career and the team's performance but do not contradict the information in Doc 2.",1,0,0
121,How did Tanya Pardazi die?,"['sky diving accident', 'skydiving accident']",0.8,Tanya Pardazi died in a skydiving accident at Skydive Toronto.,1,0,0
122,Who was named interim coach for Nebraska's 2022 season?,['Mickey Joseph'],0.8,"Mickey Joseph of the Nebraska Cornhuskers was named interim coach for Nebraska's 2022 season, as stated in Doc 4.",1,0,0
123,What is the release date of Jackie Evancho's album Carousel of Time?,"['September 9', 'Sep 9', 'Sep. 9', '9 September', '9 Sep', '9 Sep.', 'Sept 9', 'Sept. 9', '9 Sept', '9 Sept.']",0.8,"The provided documents do not contain specific information about the release date of Jackie Evancho's album ""Carousel of Time."" Therefore, I cannot answer the question based on the given documents. There are factual errors in the provided documents regarding the release date of ""Carousel of Time."" I apologize for the confusion. Upon further review, there seems to be a misunderstanding. The documents provided do not mention an album titled ""Carousel of Time"" by Jackie Evancho. The information given pertains to her other albums and their release dates, but not to ""Carousel of Time."" Therefore",0,0,0
124,Which companies are part of MATANA?,"['Microsoft', 'Apple', 'Tesla', 'Alphabet', 'Nvidia', 'Amazon']",0.8,"The companies that are part of the MATANA group are Microsoft Corporation (NASDAQ: MSFT), Apple Inc, Tesla Inc (NASDAQ: TSLA), Alphabet Inc (NASDAQ: GOOGL), Nvidia Corp (NASDAQ: NVDA), and Amazon.com Inc. These companies are considered high-level technology companies and are expected to make significant impacts in the tech industry.",1,0,0
125,Which animated series won the Emmy Award for Best Animated Program?,['Arcane'],0.8,"Arcane, an animated series based on Riot Games' League of Legends, won the Emmy Award for Best Animated Program. This achievement was specifically for episode 6, ""When These Walls Come Tumbling Down.""",1,0,0
126,How many teams will be included in the expanded College Football Playoff?,['12'],0.8,"The expanded College Football Playoff will include 12 teams. This information is confirmed in the documents, specifically in Doc 4, which describes the format of the 12-team College Football Playoff bracket.",1,0,0
127,Which team will host nation Qatar play against in the opening match of the 2022 World Cup?,['Ecuador'],0.8,"Qatar will play against Ecuador in the opening match of the 2022 World Cup. This information is derived from Doc 4, which states, ""Qatar, who were controversially awarded the hosting rights in 2010, became the first host country to lose the opening game of the tournament when they were beaten 2-0 by Ecuador on Sunday.""",1,0,0
128,Where did Leonard Francis escape from?,['San Diego'],0.8,"Leonard Francis escaped from his home in San Diego, as mentioned in Document [Doc 1].",1,0,0
129,When does the 2022 NFL Football Season begin?,"['September 8', 'Sep 8', 'Sep. 8', '8 September', '8 Sep', '8 Sep.', 'Sept 8', 'Sept. 8', '8 Sept', '8 Sept.']",0.8,"The 2022 NFL Football Season begins on Thursday, Sept. 8. This information is found in Doc 3.",1,0,0
130,When did Meta Connect take place?,"['October 11', 'Oct 11', 'Oct. 11', '11 October', '11 Oct', '11 Oct.']",0.8,"Meta Connect took place on October 11, 2022.",1,0,0
131,How much is the fine that Meta is facing for failing to safeguard children's information on Instagram?,['405 million euros'],0.8,Meta is facing a fine of 405 million euros (U.S. $401 million) for failing to adequately secure teenage users' data on Instagram in line with the General Data Protection Regulation (GDPR).,1,0,0
132,When was Gotham Knights released?,"['October 21', 'Oct 21', 'Oct. 21', '21 October', '21 Oct', '21 Oct.']",0.8,"Gotham Knights was released on October 21, 2022.",1,0,0
133,How did Bernard Shaw die?,['pneumonia'],0.8,Bernard Shaw died from pneumonia.,1,0,0
134,When did Queen Elizabeth II die?,"['September 8', 'Sep 8', 'Sep. 8', '8 September', '8 Sep', '8 Sep.', 'Sept 8', 'Sept. 8', '8 Sept', '8 Sept.']",0.8,Queen Elizabeth II died on 8 September 2022.,1,0,0
135,Where did Queen Elizabeth II die?,['Balmoral'],0.8,"Queen Elizabeth II died at Balmoral Castle in Scotland. This is mentioned in Doc 2, which describes Balmoral Castle as the location where the Queen spent several weeks vacationing during the summer and where she ultimately passed away.",1,0,0
136,who did Alcaraz beat in U.S. Open 2022 Men's Semifinals?,['Frances Tiafoe'],0.8,"Alcaraz beat Frances Tiafoe in the U.S. Open 2022 Men's Semifinals. Tiafoe, seeded 22nd, was the first American man to reach the last four at his home slam since Andy Roddick in 2006. However, Alcaraz, the No. 3 seed, won the match with the scores 6-7(6), 6-3, 6-1, 6-7(5), 6-3 in four hours and 19 minutes.",1,0,0
137,when did king charles iii get crowned?,"['May 6 2023', 'May 6, 2023', 'May. 6, 2023', 'May 6, 2023', '6 May 2023', '6 May, 2023', '6 May., 2023', '6 May, 2023']",0.8,"King Charles III was crowned on May 6, 2023. The information provided in the documents does not contain any inconsistencies regarding this date.",1,0,0
138,"What is Trace Adkins' role in ""Monarch""?",['Albie Roman'],0.8,"Trace Adkins plays the role of Albie Roman, the patriarch in the Fox primetime drama ""Monarch.""",1,0,0
139,When does the iPhone 14 Plus release?,"['October 7', 'Oct 7', 'Oct. 7', 'October 7', '7 October', '7 Oct', '7 Oct.', '7 October']",0.8,"The iPhone 14 Plus is set to be available starting Friday, October 7. This information is provided in Document [Doc 3].",1,0,0
140,Who stars as Susie Wallis in Susie Searches?,['Kiersey Clemons'],0.8,"Kiersey Clemons stars as Susie Wallis in Susie Searches. This information is found in Document [Doc 4], which mentions that ""College student Susie Wallis (Kiersey Clemons) has her own true crime podcast.""",1,0,0
141,What is the new product at Chick-fil-A in fall 2022?,['Autumn Spice Milkshake'],0.8,"The new products at Chick-fil-A in fall 2022 are the Autumn Spice Milkshake and the Grilled Spicy Deluxe Sandwich. The Autumn Spice Milkshake is a seasonal drink made with Chick-fil-A Icedream, cinnamon, brown sugar cookies, whipped cream, and a cherry. The Grilled Spicy Deluxe Sandwich features grilled chicken marinated in a spicy seasoning served on a toasted multigrain brioche bun with Colby Jack cheese,",1,0,0
142,Which team will Kyle Busch join in 2023?,['Richard Childress Racing'],0.8,Kyle Busch will join Richard Childress Racing (RCR) in 2023.,1,0,0
143,What is men's year-end No 1 in tennis in 2022?,['Carlos Alcaraz'],0.8,Carlos Alcaraz became the youngest year-end No. 1 in the history of men's tennis in 2022 after Rafael Nadal was knocked out of the ATP.,1,0,0
144,Who was playing Lex Luthor in Titans?,['Titus Welliver'],0.8,Titus Welliver was set to play Lex Luthor in the upcoming season 4 of Titans.,1,0,0
145,What is Columbia University's QS ranking in 2023?,['22'],0.8,Columbia University's QS ranking in 2023 is 22nd position.,1,0,0
146,Who was the first Asian man to win Lead Actor in a Drama Series?,['Lee Jung-jae'],0.8,"Lee Jung-jae was the first Asian man to win Lead Actor in a Drama Series. He won this award for his performance in the Netflix series ""Squid Game"".",1,0,0
147,How much did Google acquire Mandiant for?,['5.4 billion'],0.8,Google acquired Mandiant for $5.4 billion.,1,0,0
148,What was the inflation rate in the U.S. in August 2022?,['8.3%'],0.8,"The inflation rate in the U.S. in August 2022 was up at an annualized 8.3% rate, as reported by the Bureau of Labor Statistics in the provided documents.",1,0,0
149,Who is receiving the 39th Walter Cronkite Award for Excellence in Journalism?,['Gayle King'],0.8,Gayle King is receiving the 39th Walter Cronkite Award for Excellence in Journalism.,1,0,0
150,What is the name of the sequel to The Legend of Zelda: Breath of the Wild?,['Tears of the Kingdom'],0.8,The sequel to The Legend of Zelda: Breath of the Wild is called The Legend of Zelda: Tears of the Kingdom.,1,0,0
151,when was The Legend of Zelda: Tears of the Kingdom released?,"['May 12 2023', 'May 12, 2023', 'May. 12, 2023', 'May 12, 2023', '12 May 2023', '12 May, 2023', '12 May., 2023', '12 May, 2023']",0.8,"The Legend of Zelda: Tears of the Kingdom was released on May 12, 2023. This information is confirmed by the documents, specifically Doc 4 and Doc 5, which mention the release date and the final pre-launch trailer date.",1,0,0
152,When was Hocus Pocus 2 released on Disney+?,"['September 30', 'Sep 30', 'Sep. 30', '30 September', '30 Sep', '30 Sep.', 'Sept 30', 'Sept. 30', '30 Sept', '30 Sept.']",0.8,Hocus Pocus 2 premiered on Disney+ on September 30.,1,0,0
153,When is ACL 2023 taking place?,"['July 9', 'Jul 9', 'Jul. 9', '9 July', '9 Jul', '9 Jul.']",0.8,"The documents do not provide specific dates for the ACL 2023 event. The information given only mentions that Apple is sponsoring the annual meeting of the Association for Computational Linguistics (ACL), but no dates are provided. Therefore, I cannot answer the question about when ACL 2023 is taking place based on the provided documents.",0,0,0
154,Where is ACL 2023 taking place?,['Toronto'],0.8,"ACL 2023 is taking place in Toronto, Canada, from July 9th to July 14th, 2023. This information is found in Document [Doc 5].",1,0,0
155,When is EMNLP 2023 taking place?,"['December 6', 'Dec 6', 'Dec. 6', '6 December', '6 Dec', '6 Dec.']",0.8,"EMNLP 2023 is taking place from December 6 to December 10, 2023, as stated in Document [Doc 3].",1,0,0
156,Where is EMNLP 2023 taking place?,['Singapore'],0.8,"EMNLP 2023 is taking place in Singapore. This information is provided in Doc 1, which states that the conference will occur from December 6th to December 10th, 2023, in Singapore.",1,0,0
157,What is the starting price for Virginia Tech 2023 football season tickets?,['$350'],0.8,"The starting price for Virginia Tech 2023 football season tickets is $350 per ticket, as stated in Document [Doc 4] from September 13, 2022.",1,0,0
158,What is the date of the Wine OFF the Fox benefit concert?,"['October 22', 'Oct 22', 'Oct. 22', '22 October', '22 Oct', '22 Oct.']",0.8,"The Wine OFF the Fox benefit concert is scheduled for Saturday, October 22.",1,0,0
159,When is the funeral of Queen Elizabeth II?,"['September 19', 'Sep 19', 'Sep. 19', '19 September', '19 Sep', '19 Sep.', 'Sept 19', 'Sept. 19', '19 Sept', '19 Sept.']",0.8,"The funeral of Queen Elizabeth II took place on September 19, 2022. This information is consistent across all provided documents (Doc 1, Doc 3, and Doc 5).",1,0,0
160,Where did Queen Elizabeth II's state funeral take place?,['Westminster Abbey'],0.8,"Queen Elizabeth II's state funeral took place at Westminster Abbey in London, England. The coffin was processed through the center aisle of the great nave, then placed back on the State Gun Carriage for the procession to Wellington Arch, Hyde Park Corner. From there, the queen's coffin was to be placed in a hearse for the drive west to Windsor Castle, where she will be laid to rest in her family chapel next to her late husband, Prince Philip.",1,0,0
161,Who were the top two contestants in the America's Got Talent Season 17 finale?,"['Mayyas', 'Kristy Sellars']",0.8,"The top two contestants in the America's Got Talent Season 17 finale were the Lebanese dance troupe Mayyas and the country music acts Chapel Hart and Drake Milligan. Mayyas ultimately won the $1 million prize and a headlining slot at the Luxor Hotel & Casino in Las Vegas, while Chapel Hart and Drake Milligan placed second and third, respectively.",1,0,0
162,When is MotorCity Cage Night XII?,"['November 18', 'Nov 18', 'Nov. 18', '18 November', '18 Nov', '18 Nov.']",0.8,MotorCity Cage Night XII is on Nov. 18.,1,0,0
163,How many people died in the mid-air collision in Boulder County?,"['Three', '3']",0.8,"Three people died in the mid-air collision in Boulder County, as stated in Doc 4.",1,0,0
164,Who is Italy's first female prime minister?,['Giorgia Meloni'],0.8,"Giorgia Meloni is Italy's first female prime minister. This information is confirmed in Doc 4, which states, ""Oct 25, 2022 ... Giorgia Meloni was sworn in as Italy's first female prime minister.""",1,0,0
165,What caused Ben Davies to be unavailable for Wales in the upcoming Nations League matches?,"['Knee', 'injury']",0.8,"Ben Davies was unavailable for Wales in the upcoming Nations League matches due to a ""hairline fracture"" of the leg just below his knee. This injury was sustained during a match against Sporting Lisbon in the Champions League and was made public by Antonio Conte. Although Davies played with the injury during the match, it was not considered serious enough for him to be available for the international break, thus affecting his participation in the Nations League fixtures.",1,0,0
166,Who won the WNBA Finals 2022?,['Aces'],0.8,"Chicago won the WNBA Finals in 2022. This information is derived from the document, specifically Doc 2, which states, ""On Sunday afternoon, the Aces hung on for a dramatic 78-71 win over the Connecticut Sun in Game 4 of the 2022 Finals to take the series 3-1."" The series 3-1 indicates that Chicago won the championship.",1,0,0
167,When did the Golden Globe Awards 2023 take place?,"['January 10', 'Jan 10', 'Jan. 10', '10 January', '10 Jan', '10 Jan.']",0.8,"The Golden Globe Awards 2023 took place on Tuesday, January 10, as mentioned in Doc 2.",1,0,0
168,What is the release date of the Pixel Watch?,"['October 13', 'Oct 13', 'Oct. 13', '13 October', '13 Oct', '13 Oct.']",0.8,"The Pixel Watch was released on October 13, 2023, as mentioned in Doc 2.",1,0,0
169,Who was honored with a Lifetime Professional Achievement Award at the Seton Hall's Center for Sports Media Gala?,['Robin Roberts'],0.8,"Robin Roberts was honored with a Lifetime Professional Achievement Award at the Seton Hall's Center for Sports Media Gala. This information is consistent across Documents 1, 2, and 5. There are no factual errors in the provided documents regarding this answer.",1,0,0
170,Who performed at the Super Bowl LVII Halftime Show?,['Rihanna'],0.8,"Rihanna performed at the Super Bowl LVII Halftime Show. This information is confirmed in Document 2, which states, ""Today Apple Music, the NFL and Roc Nation announce international icon, entrepreneur and philanthropist Rihanna will take center stage at State Farm Stadium for the Apple Music Super Bowl Halftime Show at Super Bowl LVII, on Sunday, February 12, 2023 in Glendale, Arizona.""",1,0,0
171,when did Shinzo Abe die?,"['July 8 2022', 'Jul 8, 2022', 'Jul. 8, 2022', 'July 8, 2022', '8 July 2022', '8 Jul, 2022', '8 Jul., 2022', '8 July, 2022']",0.8,"Shinzo Abe died on July 8, 2022. This information is provided in Doc 4, which states, ""Japan’s former Prime Minister Shinzo Abe was shot during a campaign speech Friday in western Japan and was airlifted to a nearby hospital but he was not breathing and his heart had stopped, officials said.""",1,0,0
172,who killed Shinzo Abe?,['Tetsuya Yamagami'],0.8,"Tetsuya Yamagami was formally charged with the murder of former Prime Minister Shinzo Abe. Yamagami allegedly shot Abe with a homemade gun during a campaign speech in Nara, western Japan. The prosecutors sent him to stand trial after a nearly six-month mental evaluation showed he is fit to stand trial.",1,0,0
173,when was the State funeral of Shinzo Abe,"['September 27 2022', 'Sep 27, 2022', 'Sep. 27, 2022', 'September 27, 2022', '27 September 2022', '27 Sep, 2022', '27 Sep., 2022', '27 September, 2022', 'Sept 27, 2022', 'Sept. 27, 2022', '27 Sept, 2022', '27 Sept., 2022']",0.8,"The state funeral of Shinzo Abe took place on Tuesday, September 27, 2022.",1,0,0
174,What is the title of House of the Dragon's sixth episode?,['The Princess and the Queen'],0.8,"The title of House of the Dragon's sixth episode is ""The Princess and the Queen.""",1,0,0
175,Who has acquired Times Square Grand Slam?,['EVO Entertainment Group'],0.8,"EVO Entertainment Group has acquired Times Square Grand Slam, as stated in Document 4. The acquisition increased their company's screen count to 175 and a total of 151 bowling lanes.",1,0,0
176,When is the premiere date of Derry Girls Season 3?,"['October 7', 'Oct 7', 'Oct. 7', '7 October', '7 Oct', '7 Oct.']",0.8,The premiere date of Derry Girls Season 3 is Oct. 7.,1,0,0
177,Who was awarded the 2022 Nobel Prize for Physiology and Medicine?,"['Svante Pääbo', 'Svante Paabo']",0.8,The Swedish geneticist Svante Pääbo was awarded the 2022 Nobel Prize in Physiology or Medicine.,1,0,0
178,who was awarded the 2022 nobel prize in literature?,['Annie Ernaux'],0.8,"Annie Ernaux was awarded the 2022 Nobel Prize in Literature for her courage and clinical acuity in uncovering the roots, estrangements, and collective restraints of personal memory. She is the first French writer to win the prize since Patrick Modiano in 2014 and becomes the 16th French writer to have won the Nobel to date.",1,0,0
179,Who is the new CEO of Fox Entertainment?,['Rob Wade'],0.8,"The new CEO of Fox Entertainment is Rob Wade. This information is provided in Document 1, which states, ""Oct 6, 2022 ... Fox Entertainment Has a New CEO: Rob Wade Will Replace Charlie Collier.""",1,0,0
180,Who won the Japanese Grand Prix 2022?,['Max Verstappen'],0.8,Max Verstappen won the Japanese Grand Prix 2022.,1,0,0
181,who played Adrianna Tomaz in Black Adam?,['Sarah Shahi'],0.8,Sarah Shahi played Adrianna Tomaz in Black Adam.,1,0,0
182,Who stars as Dr. Ben Seong in the Quantum Leap revival?,['Raymond Lee'],0.8,Raymond Lee stars as Dr. Ben Seong in the Quantum Leap revival. This information is found in Doc 1.,1,0,0
183,What is the price of RTX 4090 GPU?,"['$1599', '$1,599']",0.8,"The price of the Nvidia GeForce RTX 4090 GPU is $1,599 USD / £1,679 GBP as mentioned in Doc 1.",1,0,0
184,What is the release date of Sweetwater?,"['April 14 2023', 'Apr 14, 2023', 'Apr. 14, 2023', 'April 14, 2023', '14 April 2023', '14 Apr, 2023', '14 Apr., 2023', '14 April, 2023']",0.8,"There are factual errors in the provided documents. The release date of Sweetwater, a movie, is not mentioned in any of the documents. The documents discuss macOS 13 Ventura, Nat Clifton's biographical sports film, and guides related to macOS 13 Ventura compatibility for musicians and audio engineers. The release date of Sweetwater is not provided in the given information.",0,0,1
185,When did the Google Pixel Watch start sell?,"['October 13', 'Oct 13', 'Oct. 13', '13 October', '13 Oct', '13 Oct.']",0.8,"The documents do not provide a specific start date for when the Google Pixel Watch began selling. However, the last document mentions the watch as being available for purchase on October 6, 2022. Therefore, we can infer that the sales of the Google Pixel Watch started at least by that date.",0,0,0
186,Who is the recipient of the 2022 Tom Hanks Caregiver Champion Award?,['Savannah Guthrie'],0.8,"The recipient of the 2022 Tom Hanks Caregiver Champion Award is Savannah Guthrie. This information is found in Document 2, which states, ""Today co-anchor Savannah Guthrie has been named the 2022 Tom Hanks Caregiver Champion Award recipient in recognition of her support of...""",1,0,0
187,Who is the president of the Prospect Park Alliance?,['Morgan Monaco'],0.8,"Morgan Monaco is the president of the Prospect Park Alliance. This information is found in Doc 4, which states, ""Prospect Park Alliance has named Morgan Monaco as its new president and park administrator.""",1,0,0
188,What gaming software development studio did Riot Games acquire?,['Wargaming Sydney'],0.8,"Riot Games acquired Wargaming Sydney. This information can be found in Doc 5, which states, ""The publisher said in a press statement that it’s “looking forward to growing the game industry in Australia” and will “continue to explore similar opportunities to add expert talent from veteran studios.” Wargaming Sydney’s entire development staff will join Riot Sydney, while the current publishing team will remain a part of Wargaming.""",1,0,0
189,Who is the new CEO of Yahoo?,['Jim Lanzone'],0.8,"The new CEO of Yahoo is Jim Lanzone, as announced in a company memo and reported by CNBC. This information is found in Doc 4.",1,0,0
190,What is the subscriber growth of Netflix in Q3 2022?,['2.41 million'],0.8,The subscriber growth of Netflix in Q3 2022 was 2.41 million net new paid subscribers.,1,0,0
191,"What is the title of Chicago P.D. Season 10, Episode 4?",['Dónde Vives'],0.8,"The title of Chicago P.D. Season 10, Episode 4 is ""Dónde Vives"".",1,0,0
192,How much does the YouTube Premium family plan cost now?,['22.99 per month'],0.8,The YouTube Premium family plan now costs $22.99 per month following a price hike.,1,0,0
193,What is the release date of God of War Ragnarok?,"['November 9', 'Nov 9', 'Nov. 9', '9 November', '9 Nov', '9 Nov.']",0.8,"The release date of God of War Ragnarok is November 9, 2022. This information is found in Document [Doc 5].",1,0,0
194,Who voices Batman in Batwheels?,['Ethan Hawke'],0.8,"Ethan Hawke voices Batman in Batwheels. This information is found in Doc 3, which states, ""Ethan Hawke (as Batman), Jacob Bertrand (as Bam the Batmobile), and AJ Hudson (as Duke Thomas/Robin).""",1,0,0
195,Who is the new prime minister of the United Kingdom?,['Rishi Sunak'],0.8,"The new prime minister of the United Kingdom is Rishi Sunak. He became Prime Minister on 25 October 2022, after being appointed Chancellor of the Exchequer in 2020.",1,0,0
196,when did rishi sunak became prime minister of uk?,"['October 25 2022', 'Oct 25, 2022', 'Oct. 25, 2022', 'October 25, 2022', '25 October 2022', '25 Oct, 2022', '25 Oct., 2022', '25 October, 2022']",0.8,Rishi Sunak became Prime Minister of the UK on 25 October 2022.,1,0,0
197,How much does the Netflix Basic with Ads subscription cost?,['6.99'],0.8,The Netflix Basic with Ads subscription costs $6.99 per month.,1,0,0
198,When does season 5 of The Crown premiere?,"['November 9', 'Nov 9', 'Nov. 9', '9 November', '9 Nov', '9 Nov.']",0.8,"Season 5 of The Crown premieres on Netflix on November 9, 2022.",1,0,0
199,Where does The White Lotus Season 2 take place,['Sicily'],0.8,"The White Lotus Season 2 takes place at the San Domenico Palace hotel in Taormina, Sicily. This location was chosen as a stand-in for the fictional White Lotus chain, with creative design work transforming the real destination locations into the series' haunting environments.",1,0,0
200,Who won the Arizona Senatorial Election 2022?,['Mark Kelly'],0.8,"The document does not provide specific information about the winner of the Arizona Senatorial Election 2022. However, it mentions that ""Incumbent Democrat Mark Kelly won reelection,"" which implies that Mark Kelly won the election. To confirm this, we would need more specific information from the documents.

Answer: Mark Kelly (based on implied information from Doc 5, but not explicitly stated in the provided documents).

Note: There are no factual errors in the provided documents, but the information about the Arizona Senatorial Election 2022 winner is not explicitly stated in the",1,0,0
201,which party controls the house after 2022 midterm elections?,['Republican '],0.8,"The Republican Party controls the House after the 2022 midterm elections. This is indicated by the information in Doc 1, which states that ""A new House Republican majority will mean Biden's legislative agenda is essentially dead, unless he can find bipartisan support for some narrowly crafted proposals."" Additionally, Doc 5 mentions that ""The majority of House districts aren’t competitive, thanks to a redistricting process that allows state legislatures to draw their own congressional lines if they decide to,"" implying that the Republican Party has gained control. The other documents do not provide",1,0,0
202,Who won the U.S. Senate race in Nevada in the 2022 midterm elections?,['Catherine Cortez Masto'],0.8,"Catherine Cortez Masto (D) won the U.S. Senate race in Nevada in the 2022 midterm elections, as stated in Document [Doc 3].",1,0,0
203,Who directed Lullaby?,['John R. Leonetti'],0.8,"Lullaby was directed by John R. Leonetti. This information is found in Doc 3, which states, ""Lullaby, directed by Annabelle‘s John R. Leonetti.""",1,0,0
204,Who is the Doctor's new companion in Doctor Who?,['Millie Gibson'],0.8,"Millie Gibson has been cast as Ruby Sunday, the Doctor's new companion in Doctor Who.",1,0,0
205,Who designed Naomi Biden's wedding dress?,['Ralph Lauren'],0.8,"Naomi Biden's wedding dress was designed by the iconic American label Ralph Lauren. The dress featured Chantilly lace, hand-placed organza petals, a cathedral-length veil made of silk organza with a custom Chantilly lace border and embroidered detailing, and Tiffany & Co. jewels.",1,0,0
206,What grouping is France in World Cup 2022?,['Group D'],0.8,"France is in Group D of the World Cup 2022. This information is confirmed in Doc 4, which states, ""QUALIFIED: Brazil, France, Portugal, Netherlands, Senegal,"" indicating that France is part of this group.",1,0,0
207,What grouping is U.S. in World Cup 2022?,['Group B'],0.8,The United States Men's soccer team has been drawn in Group B at the Qatar World Cup 2022. This information is found in Doc 1.,1,0,0
208,What grouping is Argentina in World Cup 2022?,['Group C'],0.8,Argentina is in Group C of the 2022 FIFA World Cup.,1,0,0
209,"What is the title of the new season of ""Criminal Minds""?",['Evolution'],0.8,"The title of the new season of ""Criminal Minds"" is ""Criminal Minds: Evolution"".",1,0,0
210,Who is Nebraska's new head football coach?,['Matt Rhule'],0.8,"Nebraska's new head football coach is Matt Rhule. He was hired on November 26, 2022, by Trev Alberts, the vice chancellor and director of athletics. Rhule has a proven track record in college football, having served as a head coach for both collegiate and professional levels. He previously coached at Temple and Baylor before joining the Nebraska program.",1,0,0
211,Who is the TikTok text-to-speech voice?,['Kat Callaghan'],0.8,"The TikTok text-to-speech voice is Canadian radio host Kat Callaghan. This information is provided in Document 4, which states, ""Canadian radio host reveals she’s TikTok’s text-to-speech voice Every North American TikTok user knows her voice. On Wednesday, Canadian radio host and podcaster Kat Callaghan revealed to the internet that she’s one of the most popular text-to-speech voices on TikTok.""",1,0,0
212,What is Merriam-Webster's 2022 Word of the Year?,['gaslighting'],0.8,"Merriam-Webster's 2022 Word of the Year is ""gaslighting."" This information is found in Doc 2.",1,0,0
213,Where is SM Entertainment setting up its Southeast Asian headquarters?,['Singapore'],0.8,SM Entertainment is setting up its Southeast Asian headquarters in Singapore.,1,0,0
214,What was the unemployment rate in November 2022?,['3.7%'],0.8,The unemployment rate in November 2022 was 5.1%.,0,0,0
215,Who did the USA play in the round of 16 at 2022 FIFA World Cup?,['Netherlands'],0.8,The USA played against the Netherlands in the Round of 16 at the 2022 FIFA World Cup.,1,0,0
216,Who is Argentina's semi opponent?,['Croatia'],0.8,"Argentina's potential semi-final opponents are Spain or South American rivals Brazil. This information is provided in Doc 4, which states: ""If Argentina reach the semifinals as Group C runners-up, they could face the potential winners of Groups F and H - either Belgium or 2016 European champions Portugal."" However, it also mentions that if Argentina go all the way to the final as Group C winners, they could potentially face either England or France. The documents do not provide a definitive answer for Argentina's semi-final opponent, but they suggest possible teams Argentina could",0,0,0
217,Who won the election in Georgia?,['Brian Kemp'],0.8,"Brian Kemp won the election in Georgia. This information is provided in Document 2, which states, ""Brian Kemp defeats Stacey Abrams to win Georgia governor reelection bid, CNN projects.""",1,0,0
218,"Who is starring Barbie in the movie ""Barbie""?",['Margot Robbie'],0.8,"Margot Robbie and Ryan Gosling are starring as Barbie and Ken, respectively, in the movie ""Barbie."" Emma Mackey, Simu Liu, Kate McKinnon, Will Ferrell, Hari Nef, America Ferrera, Alexandra Shipp, Issa Rae, Ncuti Gatwa, and Scott Evans are also part of the cast.",1,0,0
219,Who is the captain of the USA soccer team in the FIFA Men's World Cup 2022?,['Tyler Adams'],0.8,"The captain of the USA soccer team in the FIFA Men's World Cup 2022 is Tyler Adams. This information is confirmed in Document 4, which states that Tyler Adams was overwhelmingly voted in as captain by his fellow players a few days before the tournament began.",1,0,0
220,"Which company won Yahoo Finance's 2022 ""Company of the Year"" Award?",['Costco'],0.8,"Costco won Yahoo Finance's 2022 ""Company of the Year"" Award. This information is found in Document [Doc 4].",1,0,0
