id,question,answers,noise_rate,generation,correct,is_rejection,is_error_detected
129,When does the 2022 NFL Football Season begin?,"['September 8', 'Sep 8', 'Sep. 8', '8 September', '8 Sep', '8 Sep.', 'Sept 8', 'Sept. 8', '8 Sept', '8 Sept.']",0.4,"The 2022 NFL season began on September 8, 2022.",1,0,0
130,When did Meta Connect take place?,"['October 11', 'Oct 11', 'Oct. 11', '11 October', '11 Oct', '11 Oct.']",0.4,"Meta Connect took place on October 11, 2022. This date is mentioned in multiple documents provided, such as Doc 1 and Doc 5.",1,0,0
131,How much is the fine that Meta is facing for failing to safeguard children's information on Instagram?,['405 million euros'],0.4,"The fine that Meta is facing for failing to safeguard children's information on Instagram is 405 million euros, or just over $400 million.",1,0,0
132,When was Gotham Knights released?,"['October 21', 'Oct 21', 'Oct. 21', '21 October', '21 Oct', '21 Oct.']",0.4,"Gotham Knights was released on October 21, 2022.",1,0,0
133,How did Bernard Shaw die?,['pneumonia'],0.4,"Bernard Shaw died from pneumonia, as stated in the documents from Doc 2, Doc 3, and Doc 1.",1,0,0
134,When did Queen Elizabeth II die?,"['September 8', 'Sep 8', 'Sep. 8', '8 September', '8 Sep', '8 Sep.', 'Sept 8', 'Sept. 8', '8 Sept', '8 Sept.']",0.4,Queen Elizabeth II died on 8 September 2022.,1,0,0
135,Where did Queen Elizabeth II die?,['Balmoral'],0.4,"Queen Elizabeth II died at Balmoral Castle in Ballater, Scotland.",1,0,0
136,who did Alcaraz beat in U.S. Open 2022 Men's Semifinals?,['Frances Tiafoe'],0.4,"According to the documents, Carlos Alcaraz beat Frances Tiafoe in the U.S. Open 2022 Men's Semifinals.",1,0,0
137,when did king charles iii get crowned?,"['May 6 2023', 'May 6, 2023', 'May. 6, 2023', 'May 6, 2023', '6 May 2023', '6 May, 2023', '6 May., 2023', '6 May, 2023']",0.4,"King Charles III was crowned on May 6, 2023. This information is directly stated in documents [Doc 2], [Doc 3], and [Doc 5].",1,0,0
138,"What is Trace Adkins' role in ""Monarch""?",['Albie Roman'],0.4,"Trace Adkins' role in ""Monarch"" is Albie Roman, described as the Texas Truthteller and the reigning King of Country Music. He is the husband of Dottie Cantrell Roman, played by Susan Sarandon, and helps create a country music dynasty with her.",1,0,0
139,When does the iPhone 14 Plus release?,"['October 7', 'Oct 7', 'Oct. 7', 'October 7', '7 October', '7 Oct', '7 Oct.', '7 October']",0.4,"The iPhone 14 Plus was made available on October 7, 2022.",1,0,0
140,Who stars as Susie Wallis in Susie Searches?,['Kiersey Clemons'],0.4,Kiersey Clemons stars as Susie Wallis in Susie Searches.,1,0,0
141,What is the new product at Chick-fil-A in fall 2022?,['Autumn Spice Milkshake'],0.4,"The new product at Chick-fil-A in fall 2022 is the Autumn Spice Milkshake. This milkshake was introduced as a seasonal fall item, available nationwide from September 12 through November 12, 2022. It features rich flavors like cinnamon mixed with crunchy bits of brown sugar cookies and is made with Chick-fil-A Icedream dessert, hand-spun, and topped with whipped cream and a cherry.",1,0,0
142,Which team will Kyle Busch join in 2023?,['Richard Childress Racing'],0.4,"According to the documents, Kyle Busch will join Richard Childress Racing (RCR) in the 2023 NASCAR Cup Series.",1,0,0
143,What is men's year-end No 1 in tennis in 2022?,['Carlos Alcaraz'],0.4,"In 2022, Carlos Alcaraz became the youngest year-end ATP No. 1 in the history of men's tennis. He achieved this at the age of 19 years and 214 days, surpassing Lleyton Hewitt's previous record. According to Document 4, Alcaraz ended the year with 6820 points and spent 16 weeks ranked as No. 1.",1,0,0
144,Who was playing Lex Luthor in Titans?,['Titus Welliver'],0.4,Titus Welliver was playing Lex Luthor in the fourth season of Titans.,1,0,0
145,What is Columbia University's QS ranking in 2023?,['22'],0.4,"According to Doc 2, Columbia University's QS ranking in 2023 was 22nd.",1,0,0
146,Who was the first Asian man to win Lead Actor in a Drama Series?,['Lee Jung-jae'],0.4,"According to the documents, Lee Jung-jae was the first Asian man to win the Emmy for Lead Actor in a Drama Series. This information is explicitly stated in Document 3 and Document 4.",1,0,0
147,How much did Google acquire Mandiant for?,['5.4 billion'],0.4,Google acquired Mandiant for $5.4 billion.,1,0,0
148,What was the inflation rate in the U.S. in August 2022?,['8.3%'],0.4,"The inflation rate in the U.S. in August 2022 was 8.3% compared to the same period in the previous year, as reported by the U.S. Bureau of Labor Statistics.",1,0,0
149,Who is receiving the 39th Walter Cronkite Award for Excellence in Journalism?,['Gayle King'],0.4,Gayle King is receiving the 39th Walter Cronkite Award for Excellence in Journalism.,1,0,0
150,What is the name of the sequel to The Legend of Zelda: Breath of the Wild?,['Tears of the Kingdom'],0.4,The name of the sequel to The Legend of Zelda: Breath of the Wild is The Legend of Zelda: Tears of the Kingdom.,1,0,0
151,when was The Legend of Zelda: Tears of the Kingdom released?,"['May 12 2023', 'May 12, 2023', 'May. 12, 2023', 'May 12, 2023', '12 May 2023', '12 May, 2023', '12 May., 2023', '12 May, 2023']",0.4,"The Legend of Zelda: Tears of the Kingdom was released on May 12, 2023.",1,0,0
152,When was Hocus Pocus 2 released on Disney+?,"['September 30', 'Sep 30', 'Sep. 30', '30 September', '30 Sep', '30 Sep.', 'Sept 30', 'Sept. 30', '30 Sept', '30 Sept.']",0.4,"Hocus Pocus 2 was released on Disney+ on September 30, 2022.",1,0,0
153,When is ACL 2023 taking place?,"['July 9', 'Jul 9', 'Jul. 9', '9 July', '9 Jul', '9 Jul.']",0.4,"ACL 2023 is taking place from July 9th to July 14th, 2023, in Toronto, Canada.",1,0,0
154,Where is ACL 2023 taking place?,['Toronto'],0.4,"ACL 2023 is taking place in Toronto, Canada.",1,0,0
155,When is EMNLP 2023 taking place?,"['December 6', 'Dec 6', 'Dec. 6', '6 December', '6 Dec', '6 Dec.']",0.4,"EMNLP 2023 will take place from December 6th to December 10th, 2023, in Singapore.",1,0,0
156,Where is EMNLP 2023 taking place?,['Singapore'],0.4,EMNLP 2023 is taking place in Singapore.,1,0,0
157,What is the starting price for Virginia Tech 2023 football season tickets?,['$350'],0.4,"The starting price for Virginia Tech 2023 football season tickets is $375. This can be inferred from Doc 5, which specifies the pricing for different zones of Lane Stadium, including the Red Zone at $400 and the Blue Zone and Yellow Zone both at $375 for season tickets. However, it's important to note that these prices are for Hokie Scholarship Fund Seating, which is based on giving to the Hokie Scholarship Fund. For regular season tickets, the starting price is $350 as mentioned in Doc 1.",1,0,0
158,What is the date of the Wine OFF the Fox benefit concert?,"['October 22', 'Oct 22', 'Oct. 22', '22 October', '22 Oct', '22 Oct.']",0.4,"The date of the Wine OFF the Fox benefit concert is Saturday, October 22.",1,0,0
159,When is the funeral of Queen Elizabeth II?,"['September 19', 'Sep 19', 'Sep. 19', '19 September', '19 Sep', '19 Sep.', 'Sept 19', 'Sept. 19', '19 Sept', '19 Sept.']",0.4,"The funeral of Queen Elizabeth II took place on September 19, 2022.",1,0,0
160,Where did Queen Elizabeth II's state funeral take place?,['Westminster Abbey'],0.4,Queen Elizabeth II's state funeral took place at Westminster Abbey.,1,0,0
161,Who were the top two contestants in the America's Got Talent Season 17 finale?,"['Mayyas', 'Kristy Sellars']",0.4,"The top two contestants in the America's Got Talent Season 17 finale were Mayyas and Kristy Sellars. Mayyas won the season, while Kristy Sellars placed second.",1,0,0
162,When is MotorCity Cage Night XII?,"['November 18', 'Nov 18', 'Nov. 18', '18 November', '18 Nov', '18 Nov.']",0.4,"MotorCity Cage Night XII is on Friday, November 18, 2022. This information is consistent across [Doc 1], [Doc 2], and [Doc 4].",1,0,0
163,How many people died in the mid-air collision in Boulder County?,"['Three', '3']",0.4,Three people died in the mid-air collision that occurred near Longmont in Boulder County on Saturday morning.,1,0,0
164,Who is Italy's first female prime minister?,['Giorgia Meloni'],0.4,Italy's first female prime minister is Giorgia Meloni.,1,0,0
165,What caused Ben Davies to be unavailable for Wales in the upcoming Nations League matches?,"['Knee', 'injury']",0.4,"Ben Davies became unavailable for Wales due to a small leg fracture. Specifically, Davies suffered from a small leg fracture while playing for Tottenham in their Champions League defeat against Sporting Lisbon. According to the documents, Davies is expected to be out for around three weeks.",0,0,0
166,Who won the WNBA Finals 2022?,['Aces'],0.4,"The Las Vegas Aces won the 2022 WNBA Finals, defeating the Connecticut Sun in a best-of-five series with a score of 3-1.",1,0,0
167,When did the Golden Globe Awards 2023 take place?,"['January 10', 'Jan 10', 'Jan. 10', '10 January', '10 Jan', '10 Jan.']",0.4,"The Golden Globe Awards 2023 took place on January 10, 2023.",1,0,0
168,What is the release date of the Pixel Watch?,"['October 13', 'Oct 13', 'Oct. 13', '13 October', '13 Oct', '13 Oct.']",0.4,"The release date of the Pixel Watch was October 13, 2022.",1,0,0
169,Who was honored with a Lifetime Professional Achievement Award at the Seton Hall's Center for Sports Media Gala?,['Robin Roberts'],0.4,Robin Roberts was honored with a Lifetime Professional Achievement Award at the Seton Hall's Center for Sports Media Gala.,1,0,0
170,Who performed at the Super Bowl LVII Halftime Show?,['Rihanna'],0.4,Rihanna performed at the Super Bowl LVII Halftime Show.,1,0,0
171,when did Shinzo Abe die?,"['July 8 2022', 'Jul 8, 2022', 'Jul. 8, 2022', 'July 8, 2022', '8 July 2022', '8 Jul, 2022', '8 Jul., 2022', '8 July, 2022']",0.4,"Shinzo Abe died on July 8, 2022, after being assassinated during a campaign speech.",1,0,0
172,who killed Shinzo Abe?,['Tetsuya Yamagami'],0.4,"Tetsuya Yamagami killed Shinzo Abe. According to the documents, Yamagami, an unemployed 41-year-old, confessed to assassinating Shinzo Abe and was formally charged with murder by Japanese prosecutors.",1,0,0
173,when was the State funeral of Shinzo Abe,"['September 27 2022', 'Sep 27, 2022', 'Sep. 27, 2022', 'September 27, 2022', '27 September 2022', '27 Sep, 2022', '27 Sep., 2022', '27 September, 2022', 'Sept 27, 2022', 'Sept. 27, 2022', '27 Sept, 2022', '27 Sept., 2022']",0.4,"The state funeral of Shinzo Abe took place on Tuesday, September 27, 2022.",1,0,0
174,What is the title of House of the Dragon's sixth episode?,['The Princess and the Queen'],0.4,"The title of House of the Dragon's sixth episode is ""The Princess and the Queen"".",1,0,0
175,Who has acquired Times Square Grand Slam?,['EVO Entertainment Group'],0.4,"Times Square Grand Slam has been acquired by EVO Entertainment Group, an Austin-based entertainment group.",1,0,0
176,When is the premiere date of Derry Girls Season 3?,"['October 7', 'Oct 7', 'Oct. 7', '7 October', '7 Oct', '7 Oct.']",0.4,"The premiere date of Derry Girls Season 3 is October 7, 2022, as confirmed by multiple documents including Doc 2, Doc 3, and Doc 4.",1,0,0
177,Who was awarded the 2022 Nobel Prize for Physiology and Medicine?,"['Svante Pääbo', 'Svante Paabo']",0.4,Svante Pääbo was awarded the 2022 Nobel Prize in Physiology or Medicine for his discoveries concerning the genomes of extinct hominins and human evolution.,1,0,0
178,who was awarded the 2022 nobel prize in literature?,['Annie Ernaux'],0.4,The 2022 Nobel Prize in Literature was awarded to Annie Ernaux.,1,0,0
179,Who is the new CEO of Fox Entertainment?,['Rob Wade'],0.4,The new CEO of Fox Entertainment is Rob Wade.,1,0,0
180,Who won the Japanese Grand Prix 2022?,['Max Verstappen'],0.4,Max Verstappen won the Japanese Grand Prix 2022.,1,0,0
181,who played Adrianna Tomaz in Black Adam?,['Sarah Shahi'],0.4,"According to the documents, Sarah Shahi played Adrianna Tomaz in Black Adam.",1,0,0
182,Who stars as Dr. Ben Seong in the Quantum Leap revival?,['Raymond Lee'],0.4,"According to the documents, Raymond Lee stars as Dr. Ben Seong in the Quantum Leap revival.",1,0,0
183,What is the price of RTX 4090 GPU?,"['$1599', '$1,599']",0.4,"The price of the RTX 4090 GPU is $1,599.",1,0,0
184,What is the release date of Sweetwater?,"['April 14 2023', 'Apr 14, 2023', 'Apr. 14, 2023', 'April 14, 2023', '14 April 2023', '14 Apr, 2023', '14 Apr., 2023', '14 April, 2023']",0.4,"The release date of Sweetwater is Friday, April 14, 2023.",1,0,0
185,When did the Google Pixel Watch start sell?,"['October 13', 'Oct 13', 'Oct. 13', '13 October', '13 Oct', '13 Oct.']",0.4,"The Google Pixel Watch started selling on October 13th, 2022. This information is explicitly mentioned in Document 4 and Document 5.",1,0,0
186,Who is the recipient of the 2022 Tom Hanks Caregiver Champion Award?,['Savannah Guthrie'],0.4,"The recipient of the 2022 Tom Hanks Caregiver Champion Award is Savannah Guthrie, co-anchor of TODAY at NBC News.",1,0,0
187,Who is the president of the Prospect Park Alliance?,['Morgan Monaco'],0.4,The president of the Prospect Park Alliance is Morgan Monaco.,1,0,0
188,What gaming software development studio did Riot Games acquire?,['Wargaming Sydney'],0.4,"Riot Games acquired Wargaming Sydney, which was rebranded as Riot Sydney.",1,0,0
189,Who is the new CEO of Yahoo?,['Jim Lanzone'],0.4,The new CEO of Yahoo is Jim Lanzone. He took over the position in 2021 after Apollo closed its acquisition of Yahoo from Verizon.,1,0,0
190,What is the subscriber growth of Netflix in Q3 2022?,['2.41 million'],0.4,The subscriber growth of Netflix in Q3 2022 was 2.41 million global subscribers. This information is consistent across multiple documents provided.,1,0,0
191,"What is the title of Chicago P.D. Season 10, Episode 4?",['Dónde Vives'],0.4,"The title of Chicago P.D. Season 10, Episode 4 is ""Dónde Vives"".",1,0,0
192,How much does the YouTube Premium family plan cost now?,['22.99 per month'],0.4,The YouTube Premium family plan now costs $22.99 per month.,1,0,0
193,What is the release date of God of War Ragnarok?,"['November 9', 'Nov 9', 'Nov. 9', '9 November', '9 Nov', '9 Nov.']",0.4,"The release date of God of War Ragnarok is November 9, 2022.",1,0,0
194,Who voices Batman in Batwheels?,['Ethan Hawke'],0.4,"According to the documents, Batman in Batwheels is voiced by Ethan Hawke.",1,0,0
195,Who is the new prime minister of the United Kingdom?,['Rishi Sunak'],0.4,The new prime minister of the United Kingdom is Rishi Sunak. He took office on 25 October 2022.,1,0,0
196,when did rishi sunak became prime minister of uk?,"['October 25 2022', 'Oct 25, 2022', 'Oct. 25, 2022', 'October 25, 2022', '25 October 2022', '25 Oct, 2022', '25 Oct., 2022', '25 October, 2022']",0.4,"Rishi Sunak became prime minister of the United Kingdom on October 25, 2022.",1,0,0
197,How much does the Netflix Basic with Ads subscription cost?,['6.99'],0.4,The Netflix Basic with Ads subscription costs $6.99 per month.,1,0,0
198,When does season 5 of The Crown premiere?,"['November 9', 'Nov 9', 'Nov. 9', '9 November', '9 Nov', '9 Nov.']",0.4,Season 5 of The Crown premieres on Netflix on Nov. 9.,1,0,0
199,Where does The White Lotus Season 2 take place,['Sicily'],0.4,"The White Lotus Season 2 takes place in the San Domenico Palace hotel in Taormina, Sicily. This luxury resort, which is part of the Four Seasons group, offers stunning views over the Ionian Sea, Mount Etna, and an ancient amphitheater.",1,0,0
200,Who won the Arizona Senatorial Election 2022?,['Mark Kelly'],0.4,"Mark Kelly won the Arizona Senatorial Election 2022. He received 51.4% of the votes against Blake Masters (Republican) who got 46.5%, and Marc Victor (Libertarian) who got 2.1%. The documents confirm that Mark Kelly defeated Blake Masters in this election.",1,0,0
201,which party controls the house after 2022 midterm elections?,['Republican '],0.4,"After the 2022 midterm elections, the Republican Party controls the House of Representatives. As of the information provided, Republicans gained enough seats to take control of the House, with a count of at least 218 seats compared to 203 Democrats.",1,0,0
202,Who won the U.S. Senate race in Nevada in the 2022 midterm elections?,['Catherine Cortez Masto'],0.4,"Catherine Cortez Masto, a Democrat, won the U.S. Senate race in Nevada in the 2022 midterm elections.",1,0,0
203,Who directed Lullaby?,['John R. Leonetti'],0.4,"According to the documents provided, Lullaby was directed by John R. Leonetti.",1,0,0
204,Who is the Doctor's new companion in Doctor Who?,['Millie Gibson'],0.4,"The Doctor's new companion in Doctor Who is Millie Gibson, who will play the character named Ruby Sunday.",1,0,0
205,Who designed Naomi Biden's wedding dress?,['Ralph Lauren'],0.4,Naomi Biden's wedding dress was designed by Ralph Lauren.,1,0,0
206,What grouping is France in World Cup 2022?,['Group D'],0.4,France is in Group D of the 2022 FIFA World Cup.,1,0,0
207,What grouping is U.S. in World Cup 2022?,['Group B'],0.4,The United States Men's soccer team is in Group B for the 2022 FIFA World Cup.,1,0,0
208,What grouping is Argentina in World Cup 2022?,['Group C'],0.4,"Argentina was in Group C of the 2022 FIFA World Cup, along with Saudi Arabia, Mexico, and Poland.",1,0,0
209,"What is the title of the new season of ""Criminal Minds""?",['Evolution'],0.4,"The title of the new season of ""Criminal Minds"" is Criminal Minds: Evolution.",1,0,0
210,Who is Nebraska's new head football coach?,['Matt Rhule'],0.4,Nebraska's new head football coach is Matt Rhule.,1,0,0
211,Who is the TikTok text-to-speech voice?,['Kat Callaghan'],0.4,"The TikTok text-to-speech voice is Kat Callaghan, a Canadian local radio host who hosts The Beat on 91.5 FM in Ontario.",1,0,0
212,What is Merriam-Webster's 2022 Word of the Year?,['gaslighting'],0.4,"Merriam-Webster's 2022 Word of the Year is ""gaslighting.""",1,0,0
213,Where is SM Entertainment setting up its Southeast Asian headquarters?,['Singapore'],0.4,SM Entertainment is setting up its Southeast Asian headquarters in Singapore.,1,0,0
214,What was the unemployment rate in November 2022?,['3.7%'],0.4,The unemployment rate in November 2022 was 3.7 percent.,0,0,0
215,Who did the USA play in the round of 16 at 2022 FIFA World Cup?,['Netherlands'],0.4,"According to the documents, the USA played the Netherlands in the Round of 16 at the 2022 FIFA World Cup. This can be inferred from Doc 1, which states ""They'll play the winners of Group A, the Netherlands, in the knockout stage."" Additionally, Doc 5 confirms this by mentioning ""The Netherlands will play the United States in the Round of 16.""",1,0,0
216,Who is Argentina's semi opponent?,['Croatia'],0.4,"Based on the information provided in the documents, Argentina's semi-final opponent was Croatia. This is evident from Doc 3 and Doc 4, which describe Argentina's victory over Croatia in the World Cup semifinal knockout match with a score of 3-0.",1,0,0
217,Who won the election in Georgia?,['Brian Kemp'],0.4,"Brian Kemp won the election in Georgia, defeating Stacey Abrams for re-election as governor.",1,0,0
218,"Who is starring Barbie in the movie ""Barbie""?",['Margot Robbie'],0.4,"Margot Robbie is starring as Barbie in the movie ""Barbie"".",1,0,0
219,Who is the captain of the USA soccer team in the FIFA Men's World Cup 2022?,['Tyler Adams'],0.4,"The captain of the USA soccer team in the FIFA Men's World Cup 2022 is Tyler Adams. This information is directly stated in multiple documents provided, including Doc 1 and Doc 4.",1,0,0
220,"Which company won Yahoo Finance's 2022 ""Company of the Year"" Award?",['Costco'],0.4,"Costco won Yahoo Finance's 2022 ""Company of the Year"" Award.",1,0,0
221,How much money will President Joe Biden put into the union pension plan?,['36 billion'],0.4,President Joe Biden will put $36 billion into the union pension plan.,1,0,0
222,Who won the Maxwell Award 2022 in college football?,['Caleb Williams'],0.4,"According to the documents, Caleb Williams won the Maxwell Award in 2022 for college football player of the year.",1,0,0
223,Who is Africa's first World Cup semi-finalists,['Morocco'],0.4,"Morocco is Africa's first World Cup semi-finalists. This can be inferred from Document 4 and Document 5, which both mention that Morocco reached the semi-finals in the 2022 World Cup and became the first African team to achieve this milestone.",1,0,0
224,Who is the 2022 CNN Hero of the Year?,['Nelly Cheboi'],0.4,The 2022 CNN Hero of the Year is Nelly Cheboi.,1,0,0
225,When is the championship game of the Patriot League Men’s Lacrosse Championship 2023?,"['May 7', 'May 7', 'May. 7', '7 May', '7 May', '7 May.']",0.4,"The championship game of the Patriot League Men’s Lacrosse Championship 2023 is on Sunday, May 7, 2023, at noon.",1,0,0
226,Who will be receiving the Mark Twain Prize for American Humor in 2023?,['Adam Sandler'],0.4,"According to the documents, Adam Sandler will be receiving the Mark Twain Prize for American Humor in 2023. This information is directly stated in multiple documents, including Doc 2 and Doc 5.",1,0,0
227,Who is the new president of the NCAA?,['Charlie Baker'],0.4,"The new president of the NCAA is Charlie Baker, the Governor of the Commonwealth of Massachusetts. He will assume the role effective March 2023.",1,0,0
228,who is the ceo of twitter?,['Linda Yaccarino'],0.4,"The CEO of Twitter is Linda Yaccarino. This information is clearly stated in multiple documents, including Doc 1, Doc 4, and Doc 5.",1,0,0
229,Who is the CEO of Yuga Labs?,['Daniel Alegre'],0.4,The CEO of Yuga Labs is Daniel Alegre.,1,0,0
230,How much did Avatar: The Way of Water earn in its debut weekend at U.S.?,['134 million'],0.4,"According to the documents, ""Avatar: The Way of Water"" earned $134 million at the US box office in its debut weekend.",1,0,0
231,When was the Final Fantasy Pixel Remaster Series be released on Nintendo Switch?,"['April 19 2023', 'Apr 19, 2023', 'Apr. 19, 2023', 'April 19, 2023', '19 April 2023', '19 Apr, 2023', '19 Apr., 2023', '19 April, 2023']",0.4,"The Final Fantasy Pixel Remaster Series will be released on Nintendo Switch on April 19, 2023.",1,0,0
232,What movie won the Oscar for Best Animated Film in 2023?,"[""Guillermo del Toro's Pinocchio""]",0.4,"According to the documents provided, ""Guillermo del Toro's Pinocchio"" won the Oscar for Best Animated Feature in 2023.",1,0,0
233,Who discovered asteroid 2022 YG?,['Gennadiy Borisov'],0.4,Asteroid 2022 YG was discovered by amateur astronomer Gennadiy Borisov of Crimea.,1,0,0
234,Which team won the Peach Bowl 2022?,['Georgia'],0.4,"According to the documents, Georgia won the Peach Bowl 2022 with a score of 42-41 against Ohio State.",1,0,0
235,Which team won the 2023 Desert Hockey Classic?,['Michigan Tech'],0.4,"Michigan Tech won the 2023 Desert Hockey Classic. This can be inferred from Document 5, which states ""No. 16 Michigan Tech won the 2023 Desert Hockey Classic with a 3-2 victory over No. 6 Boston University Saturday at Mullett Arena.""",1,0,0
236,What is the price of Microsoft 365 Basic per month?,['$1.99'],0.4,The price of Microsoft 365 Basic per month is $1.99.,1,0,0
237,When did Calvin Edgar Fox pass away?,"['January 18 2023', 'Jan 18, 2023', 'Jan. 18, 2023', 'January 18, 2023', '18 January 2023', '18 Jan, 2023', '18 Jan., 2023', '18 January, 2023']",0.4,"Calvin Edgar Fox passed away on January 18, 2023.",1,0,0
238,When will Rebel Moon be released on Netflix?,"['December 22', 'Dec 22', 'Dec. 22', '22 December', '22 Dec', '22 Dec.']",0.4,"Rebel Moon will be released on Netflix on December 22, 2023.",1,0,0
239,When does Scream VI release?,"['March 10', 'Mar 10', 'Mar. 10', '10 March', '10 Mar', '10 Mar.']",0.4,"Scream VI was released on March 10, 2023. Initially, it was set for release on March 31, 2023, but the release date was moved up to March 10, 2023.",1,0,0
240,What was the annual GDP growth rate of the U.S. economy in 2022?,['2.1'],0.4,"The annual GDP growth rate of the U.S. economy in 2022 was 2.1 percent. This information is directly stated in multiple documents provided, including Doc 1, Doc 2, and Doc 3.",1,0,0
241,Who will be playing the role of Billy Batson in Shazam! Fury of the Gods?,['Zachary Levi'],0.4,"In Shazam! Fury of the Gods, Zachary Levi plays the role of Billy Batson.",1,0,0
242,Who was the runner-up of the 2022 World Cup?,['France'],0.4,"Based on the information provided in the documents, Argentina was the winner of the 2022 World Cup after defeating France in a penalty shootout. Therefore, France was the runner-up of the 2022 World Cup.",1,0,0
243,When is the congressional hearing for TikTok CEO Shou Zi Chew?,"['March 23', 'Mar 23', 'Mar. 23', '23 March', '23 Mar', '23 Mar.']",0.4,"The congressional hearing for TikTok CEO Shou Zi Chew took place on March 23, 2023. This date is mentioned in multiple documents, including Doc 1, Doc 2, and Doc 5.",1,0,0
244,When will the final season of The Blacklist premiere?,"['February 26', 'Feb 26', 'Feb. 26', '26 February', '26 Feb', '26 Feb.']",0.4,"The final season of The Blacklist will premiere on February 26, 2023.",1,0,0
245,What is the title of the AI-generated episode of Seinfeld?,"['Nothing, Forever']",0.4,"The title of the AI-generated episode of Seinfeld is ""Nothing, Forever.""",1,0,0
246,What is the voucher amount per student in the Students First Act?,"['7,598', '7598']",0.4,"The voucher amount per student in the Students First Act is $7,598 per pupil for the 2023-2024 school year. This amount is estimated and is set to be deposited into an education savings account (ESA) to be used for tuition, fees, and other qualified education expenses.",1,0,0
247,Who won the Best R&B Album at the 2023 Grammys?,['Robert Glasper'],0.4,"According to the documents, Robert Glasper won the Best R&B Album at the 2023 Grammys for his album 'Black Radio III'.",1,0,0
248,What is Google's new AI chatbot called?,['Bard'],0.4,Google's new AI chatbot is called Bard.,1,0,0
249,who founded midjourney?,['David Holz'],0.4,"Midjourney was founded by David Holz, who is also the co-founder of Leap Motion.",1,0,0
250,What technology has Microsoft incorporated into the new Bing?,['GPT'],0.4,"Microsoft has incorporated technology from OpenAI, specifically the ChatGPT model, into the new version of Bing. This integration allows Bing to provide more detailed, written responses to search queries and includes a chatbot interface for handling complex queries.",1,0,0
251,Who is the new CEO of Pinterest?,['Bill Ready'],0.4,The new CEO of Pinterest is Bill Ready.,1,0,0
252,What is the release date for Pikmin 4 on Nintendo Switch?,"['July 21', 'Jul 21', 'Jul. 21', '21 July', '21 Jul', '21 Jul.']",0.4,"The release date for Pikmin 4 on Nintendo Switch is Friday, July 21, 2023.",1,0,0
253,How many employees did Meta lay off in November?,"['11,000', '11000']",0.4,"According to the documents, Meta laid off more than 11,000 people in November, which equated to roughly 13% of its workforce at the time.",1,0,0
254,What company acquired iRobot?,['Amazon'],0.4,Amazon acquired iRobot.,1,0,0
255,Which team won Super Bowl LVII?,['Kansas City Chiefs'],0.4,The Kansas City Chiefs won Super Bowl LVII.,1,0,0
256,How much did SM Entertainment's revenue grow in 2022?,['18.7%'],0.4,SM Entertainment's revenue in 2022 grew 18.7% to 848.3 billion won ($657 million at the average 2022 exchange rate).,1,0,0
257,who trained LLaMA?,['Meta'],0.4,"Based on the information provided in the documents, LLaMA was trained by Meta AI. Specifically, Doc 5 states, ""Today, we are excited to announce that Llama 2 foundation models developed by Meta are available for customers through Amazon SageMaker JumpStart."" Additionally, it mentions that Llama 2 is an auto-regressive language model that uses an optimized transformer architecture and was pre-trained on 2 trillion tokens of data from publicly available sources.",1,0,0
258,Which movie won Best Picture at the 95th Academy Awards Ceremony?,['Everything Everywhere All at Once'],0.4,"According to the documents, the movie ""Everything Everywhere All at Once"" won Best Picture at the 95th Academy Awards Ceremony.",1,0,0
259,Who won Best Director at the 95th Academy Awards Ceremony?,"['Daniel Scheinert', 'Daniel Kwan']",0.4,"Daniel Kwan and Daniel Scheinert won the Oscar for best director for their film ""Everything Everywhere All At Once.""",1,0,0
260,Who won Best Actor at the 95th Academy Awards Ceremony?,['Brendan Fraser'],0.4,"Brendan Fraser won the Academy Award for best actor at the 95th Academy Awards Ceremony for his performance in ""The Whale.""",1,0,0
261,Who won Best Actress at the 95th Academy Awards Ceremony?,['Michelle Yeoh'],0.4,"According to the documents, Michelle Yeoh won the Best Actress award at the 95th Academy Awards Ceremony for her performance in ""Everything Everywhere All At Once.""",1,0,0
262,Which movie won Best International Feature Film at the 95th Academy Awards Ceremony?,['All Quiet on the Western Front'],0.4,"The movie that won Best International Feature Film at the 95th Academy Awards Ceremony was ""All Quiet on the Western Front.""",1,0,0
263,How much is the new monthly price for YouTube TV?,['$72.99'],0.4,"The new monthly price for YouTube TV is $72.99. This increase from the previous $64.99 monthly fee took effect on April 18 for existing members, while new subscribers began seeing the new price immediately.",1,0,0
264,Who won The Voice Season 23?,['Gina Miles'],0.4,"Gina Miles won The Voice Season 23. This information is directly stated in multiple documents including Doc 1, Doc 2, and Doc 3.",1,0,0
265,Who is the CEO of Hasbro?,['Chris Cocks'],0.4,"The CEO of Hasbro is Chris Cocks, who started his role on February 25, 2022.",1,0,0
266,Which network received the most nominations for the 2023 Sports Emmy Awards?,['ESPN'],0.4,"According to the documents, ESPN received the most nominations for the 2023 Sports Emmy Awards with 59 nominations.",1,0,0
267,Who is the Chairman of NBCUniversal Telemundo Enterprises?,['Beau Ferrari'],0.4,"Based on the information provided in the documents, the Chairman of NBCUniversal Telemundo Enterprises is Beau Ferrari. This is indicated in multiple sources including Doc 2 and Doc 4, where it is explicitly stated that Beau Ferrari has been promoted to this role, succeeding Cesar Conde.",1,0,0
268,What is the name of Elon Musk's new AI company?,"['X.AI', 'xAI']",0.4,The name of Elon Musk's new AI company is X.AI.,1,0,0
